fecha,freq_hist_1,freq_10_1,freq_20_1,freq_50_1,ausencia_1,ciclo_1,last_1,last2_1,freq_hist_2,freq_10_2,freq_20_2,freq_50_2,ausencia_2,ciclo_2,last_2,last2_2,freq_hist_3,freq_10_3,freq_20_3,freq_50_3,ausencia_3,ciclo_3,last_3,last2_3,freq_hist_4,freq_10_4,freq_20_4,freq_50_4,ausencia_4,ciclo_4,last_4,last2_4,freq_hist_5,freq_10_5,freq_20_5,freq_50_5,ausencia_5,ciclo_5,last_5,last2_5,freq_hist_6,freq_10_6,freq_20_6,freq_50_6,ausencia_6,ciclo_6,last_6,last2_6,freq_hist_7,freq_10_7,freq_20_7,freq_50_7,ausencia_7,ciclo_7,last_7,last2_7,freq_hist_8,freq_10_8,freq_20_8,freq_50_8,ausencia_8,ciclo_8,last_8,last2_8,freq_hist_9,freq_10_9,freq_20_9,freq_50_9,ausencia_9,ciclo_9,last_9,last2_9,freq_hist_10,freq_10_10,freq_20_10,freq_50_10,ausencia_10,ciclo_10,last_10,last2_10,freq_hist_11,freq_10_11,freq_20_11,freq_50_11,ausencia_11,ciclo_11,last_11,last2_11,freq_hist_12,freq_10_12,freq_20_12,freq_50_12,ausencia_12,ciclo_12,last_12,last2_12,freq_hist_13,freq_10_13,freq_20_13,freq_50_13,ausencia_13,ciclo_13,last_13,last2_13,freq_hist_14,freq_10_14,freq_20_14,freq_50_14,ausencia_14,ciclo_14,last_14,last2_14,freq_hist_15,freq_10_15,freq_20_15,freq_50_15,ausencia_15,ciclo_15,last_15,last2_15,freq_hist_16,freq_10_16,freq_20_16,freq_50_16,ausencia_16,ciclo_16,last_16,last2_16,freq_hist_17,freq_10_17,freq_20_17,freq_50_17,ausencia_17,ciclo_17,last_17,last2_17,freq_hist_18,freq_10_18,freq_20_18,freq_50_18,ausencia_18,ciclo_18,last_18,last2_18,freq_hist_19,freq_10_19,freq_20_19,freq_50_19,ausencia_19,ciclo_19,last_19,last2_19,freq_hist_20,freq_10_20,freq_20_20,freq_50_20,ausencia_20,ciclo_20,last_20,last2_20,freq_hist_21,freq_10_21,freq_20_21,freq_50_21,ausencia_21,ciclo_21,last_21,last2_21,freq_hist_22,freq_10_22,freq_20_22,freq_50_22,ausencia_22,ciclo_22,last_22,last2_22,freq_hist_23,freq_10_23,freq_20_23,freq_50_23,ausencia_23,ciclo_23,last_23,last2_23,freq_hist_24,freq_10_24,freq_20_24,freq_50_24,ausencia_24,ciclo_24,last_24,last2_24,freq_hist_25,freq_10_25,freq_20_25,freq_50_25,ausencia_25,ciclo_25,last_25,last2_25,freq_hist_26,freq_10_26,freq_20_26,freq_50_26,ausencia_26,ciclo_26,last_26,last2_26,freq_hist_27,freq_10_27,freq_20_27,freq_50_27,ausencia_27,ciclo_27,last_27,last2_27,freq_hist_28,freq_10_28,freq_20_28,freq_50_28,ausencia_28,ciclo_28,last_28,last2_28,freq_hist_29,freq_10_29,freq_20_29,freq_50_29,ausencia_29,ciclo_29,last_29,last2_29,freq_hist_30,freq_10_30,freq_20_30,freq_50_30,ausencia_30,ciclo_30,last_30,last2_30,freq_hist_31,freq_10_31,freq_20_31,freq_50_31,ausencia_31,ciclo_31,last_31,last2_31,freq_hist_32,freq_10_32,freq_20_32,freq_50_32,ausencia_32,ciclo_32,last_32,last2_32,freq_hist_33,freq_10_33,freq_20_33,freq_50_33,ausencia_33,ciclo_33,last_33,last2_33,freq_hist_34,freq_10_34,freq_20_34,freq_50_34,ausencia_34,ciclo_34,last_34,last2_34,freq_hist_35,freq_10_35,freq_20_35,freq_50_35,ausencia_35,ciclo_35,last_35,last2_35,freq_hist_36,freq_10_36,freq_20_36,freq_50_36,ausencia_36,ciclo_36,last_36,last2_36,freq_hist_37,freq_10_37,freq_20_37,freq_50_37,ausencia_37,ciclo_37,last_37,last2_37,freq_hist_38,freq_10_38,freq_20_38,freq_50_38,ausencia_38,ciclo_38,last_38,last2_38,freq_hist_39,freq_10_39,freq_20_39,freq_50_39,ausencia_39,ciclo_39,last_39,last2_39,freq_hist_40,freq_10_40,freq_20_40,freq_50_40,ausencia_40,ciclo_40,last_40,last2_40,freq_hist_41,freq_10_41,freq_20_41,freq_50_41,ausencia_41,ciclo_41,last_41,last2_41,freq_hist_42,freq_10_42,freq_20_42,freq_50_42,ausencia_42,ciclo_42,last_42,last2_42,freq_hist_43,freq_10_43,freq_20_43,freq_50_43,ausencia_43,ciclo_43,last_43,last2_43,freq_hist_44,freq_10_44,freq_20_44,freq_50_44,ausencia_44,ciclo_44,last_44,last2_44,freq_hist_45,freq_10_45,freq_20_45,freq_50_45,ausencia_45,ciclo_45,last_45,last2_45,freq_hist_46,freq_10_46,freq_20_46,freq_50_46,ausencia_46,ciclo_46,last_46,last2_46,freq_hist_47,freq_10_47,freq_20_47,freq_50_47,ausencia_47,ciclo_47,last_47,last2_47,freq_hist_48,freq_10_48,freq_20_48,freq_50_48,ausencia_48,ciclo_48,last_48,last2_48,suma_prev,paridad_prev,rango_prev,prev_d1_12,prev_d13_24,prev_d25_36,prev_d37_48,sorteo_num,mes,dia_mes,dia_semana_num,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15,target_16,target_17,target_18,target_19,target_20,target_21,target_22,target_23,target_24,target_25,target_26,target_27,target_28,target_29,target_30,target_31,target_32,target_33,target_34,target_35,target_36,target_37,target_38,target_39,target_40,target_41,target_42,target_43,target_44,target_45,target_46,target_47,target_48
2025-07-30,0.16666666666666666,0.3,0.2,0.16666666666666666,1.0,5.5,0.0,1.0,0.06666666666666667,0.0,0.1,0.06666666666666667,17.0,1.0,0.0,0.0,0.06666666666666667,0.2,0.1,0.06666666666666667,3.0,4.0,0.0,0.0,0.26666666666666666,0.1,0.2,0.26666666666666666,8.0,2.857142857142857,0.0,0.0,0.1,0.1,0.1,0.1,8.0,9.0,0.0,0.0,0.06666666666666667,0.0,0.05,0.06666666666666667,13.0,13.0,0.0,0.0,0.16666666666666666,0.2,0.15,0.16666666666666666,0.0,7.0,1.0,1.0,0.13333333333333333,0.0,0.1,0.13333333333333333,14.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.1,0.0,0.1,0.1,12.0,4.5,0.0,0.0,0.03333333333333333,0.0,0.0,0.03333333333333333,20.0,30.0,0.0,0.0,0.1,0.2,0.15,0.1,3.0,5.0,0.0,0.0,0.13333333333333333,0.4,0.2,0.13333333333333333,2.0,1.6666666666666667,0.0,0.0,0.06666666666666667,0.1,0.1,0.06666666666666667,1.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.1,0.0,0.05,0.1,17.0,6.0,0.0,0.0,0.16666666666666666,0.0,0.25,0.16666666666666666,10.0,2.25,0.0,0.0,0.1,0.0,0.05,0.1,16.0,4.5,0.0,0.0,0.06666666666666667,0.0,0.05,0.06666666666666667,18.0,5.0,0.0,0.0,0.06666666666666667,0.2,0.1,0.06666666666666667,6.0,2.0,0.0,0.0,0.13333333333333333,0.0,0.1,0.13333333333333333,11.0,6.0,0.0,0.0,0.1,0.1,0.1,0.1,5.0,7.5,0.0,0.0,0.1,0.2,0.15,0.1,4.0,5.0,0.0,0.0,0.16666666666666666,0.2,0.2,0.16666666666666666,6.0,5.25,0.0,0.0,0.13333333333333333,0.2,0.1,0.13333333333333333,0.0,8.0,1.0,1.0,0.1,0.1,0.1,0.1,9.0,6.5,0.0,0.0,0.1,0.1,0.05,0.1,1.0,13.0,0.0,1.0,0.1,0.1,0.15,0.1,5.0,5.0,0.0,0.0,0.1,0.3,0.15,0.1,3.0,2.0,0.0,0.0,0.06666666666666667,0.2,0.1,0.06666666666666667,2.0,7.0,0.0,0.0,0.16666666666666666,0.1,0.2,0.16666666666666666,2.0,6.75,0.0,0.0,0.06666666666666667,0.1,0.1,0.06666666666666667,4.0,8.0,0.0,0.0,0.1,0.0,0.05,0.1,12.0,8.5,0.0,0.0,0.16666666666666666,0.1,0.1,0.16666666666666666,5.0,5.5,0.0,0.0,0.13333333333333333,0.1,0.15,0.13333333333333333,5.0,8.0,0.0,0.0,0.13333333333333333,0.1,0.1,0.13333333333333333,7.0,6.0,0.0,0.0,0.1,0.0,0.05,0.1,10.0,7.5,0.0,0.0,0.03333333333333333,0.0,0.05,0.03333333333333333,10.0,30.0,0.0,0.0,0.06666666666666667,0.2,0.1,0.06666666666666667,0.0,6.0,1.0,1.0,0.16666666666666666,0.3,0.25,0.16666666666666666,0.0,4.0,1.0,1.0,0.1,0.1,0.1,0.1,7.0,10.0,0.0,0.0,0.2,0.1,0.15,0.2,6.0,4.4,0.0,0.0,0.03333333333333333,0.0,0.05,0.03333333333333333,17.0,30.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,26.0,1.0,0.0,0.0,0.1,0.1,0.1,0.1,2.0,11.0,0.0,0.0,0.13333333333333333,0.3,0.15,0.13333333333333333,0.0,8.333333333333334,1.0,1.0,0.06666666666666667,0.0,0.0,0.06666666666666667,24.0,4.0,0.0,0.0,0.1,0.1,0.05,0.1,9.0,8.5,0.0,0.0,157.0,2.0,39.0,1.0,0.0,1.0,3.0,30.0,7.0,27.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-03,0.16129032258064516,0.2,0.2,0.16129032258064516,2.0,5.5,0.0,0.0,0.06451612903225806,0.0,0.1,0.06451612903225806,18.0,1.0,0.0,0.0,0.06451612903225806,0.2,0.1,0.06451612903225806,4.0,4.0,0.0,0.0,0.25806451612903225,0.1,0.2,0.25806451612903225,9.0,2.857142857142857,0.0,0.0,0.0967741935483871,0.1,0.1,0.0967741935483871,9.0,9.0,0.0,0.0,0.06451612903225806,0.0,0.05,0.06451612903225806,14.0,13.0,0.0,0.0,0.16129032258064516,0.2,0.15,0.16129032258064516,1.0,7.0,0.0,1.0,0.12903225806451613,0.0,0.1,0.12903225806451613,15.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0967741935483871,0.0,0.05,0.0967741935483871,13.0,4.5,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,21.0,31.0,0.0,0.0,0.0967741935483871,0.2,0.15,0.0967741935483871,4.0,5.0,0.0,0.0,0.12903225806451613,0.4,0.2,0.12903225806451613,3.0,1.6666666666666667,0.0,0.0,0.0967741935483871,0.2,0.15,0.0967741935483871,0.0,7.5,1.0,1.0,0.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.12903225806451613,0.1,0.1,0.12903225806451613,0.0,10.0,1.0,1.0,0.16129032258064516,0.0,0.2,0.16129032258064516,11.0,2.25,0.0,0.0,0.0967741935483871,0.0,0.05,0.0967741935483871,17.0,4.5,0.0,0.0,0.06451612903225806,0.0,0.05,0.06451612903225806,19.0,5.0,0.0,0.0,0.06451612903225806,0.2,0.1,0.06451612903225806,7.0,2.0,0.0,0.0,0.12903225806451613,0.0,0.1,0.12903225806451613,12.0,6.0,0.0,0.0,0.0967741935483871,0.1,0.05,0.0967741935483871,6.0,7.5,0.0,0.0,0.0967741935483871,0.2,0.15,0.0967741935483871,5.0,5.0,0.0,0.0,0.1935483870967742,0.3,0.2,0.1935483870967742,0.0,5.6,1.0,1.0,0.12903225806451613,0.2,0.1,0.12903225806451613,1.0,8.0,0.0,1.0,0.0967741935483871,0.0,0.1,0.0967741935483871,10.0,6.5,0.0,0.0,0.0967741935483871,0.1,0.05,0.0967741935483871,2.0,13.0,0.0,0.0,0.0967741935483871,0.1,0.15,0.0967741935483871,6.0,5.0,0.0,0.0,0.0967741935483871,0.3,0.15,0.0967741935483871,4.0,2.0,0.0,0.0,0.06451612903225806,0.1,0.1,0.06451612903225806,3.0,7.0,0.0,0.0,0.16129032258064516,0.1,0.15,0.16129032258064516,3.0,6.75,0.0,0.0,0.06451612903225806,0.1,0.1,0.06451612903225806,5.0,8.0,0.0,0.0,0.12903225806451613,0.1,0.1,0.12903225806451613,0.0,10.0,1.0,1.0,0.16129032258064516,0.1,0.1,0.16129032258064516,6.0,5.5,0.0,0.0,0.12903225806451613,0.1,0.15,0.12903225806451613,6.0,8.0,0.0,0.0,0.16129032258064516,0.2,0.15,0.16129032258064516,0.0,6.5,1.0,1.0,0.0967741935483871,0.0,0.05,0.0967741935483871,11.0,7.5,0.0,0.0,0.03225806451612903,0.0,0.05,0.03225806451612903,11.0,31.0,0.0,0.0,0.06451612903225806,0.2,0.1,0.06451612903225806,1.0,6.0,0.0,1.0,0.16129032258064516,0.2,0.25,0.16129032258064516,1.0,4.0,0.0,1.0,0.0967741935483871,0.1,0.1,0.0967741935483871,8.0,10.0,0.0,0.0,0.1935483870967742,0.1,0.15,0.1935483870967742,7.0,4.4,0.0,0.0,0.03225806451612903,0.0,0.05,0.03225806451612903,18.0,31.0,0.0,0.0,0.06451612903225806,0.0,0.0,0.06451612903225806,27.0,1.0,0.0,0.0,0.0967741935483871,0.1,0.1,0.0967741935483871,3.0,11.0,0.0,0.0,0.12903225806451613,0.3,0.15,0.12903225806451613,1.0,8.333333333333334,0.0,1.0,0.06451612903225806,0.0,0.0,0.06451612903225806,25.0,4.0,0.0,0.0,0.0967741935483871,0.0,0.05,0.0967741935483871,10.0,8.5,0.0,0.0,123.0,4.0,22.0,0.0,3.0,2.0,0.0,31.0,7.0,30.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2025-08-06,0.15625,0.1,0.15,0.15625,3.0,5.5,0.0,0.0,0.0625,0.0,0.05,0.0625,19.0,1.0,0.0,0.0,0.0625,0.2,0.1,0.0625,5.0,4.0,0.0,0.0,0.25,0.0,0.15,0.25,10.0,2.857142857142857,0.0,0.0,0.09375,0.0,0.1,0.09375,10.0,9.0,0.0,0.0,0.0625,0.0,0.05,0.0625,15.0,13.0,0.0,0.0,0.15625,0.2,0.15,0.15625,2.0,7.0,0.0,0.0,0.125,0.0,0.05,0.125,16.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.09375,0.0,0.05,0.09375,14.0,4.5,0.0,0.0,0.03125,0.0,0.0,0.03125,22.0,32.0,0.0,0.0,0.09375,0.2,0.15,0.09375,5.0,5.0,0.0,0.0,0.125,0.4,0.2,0.125,4.0,1.6666666666666667,0.0,0.0,0.09375,0.2,0.15,0.09375,1.0,7.5,0.0,1.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,0.0,0.125,0.1,0.1,0.125,1.0,10.0,0.0,1.0,0.15625,0.0,0.2,0.15625,12.0,2.25,0.0,0.0,0.09375,0.0,0.05,0.09375,18.0,4.5,0.0,0.0,0.0625,0.0,0.0,0.0625,20.0,5.0,0.0,0.0,0.0625,0.1,0.1,0.0625,8.0,2.0,0.0,0.0,0.125,0.0,0.1,0.125,13.0,6.0,0.0,0.0,0.09375,0.1,0.05,0.09375,7.0,7.5,0.0,0.0,0.09375,0.2,0.15,0.09375,6.0,5.0,0.0,0.0,0.21875,0.3,0.25,0.21875,0.0,4.833333333333333,1.0,1.0,0.15625,0.3,0.15,0.15625,0.0,6.5,1.0,1.0,0.09375,0.0,0.1,0.09375,11.0,6.5,0.0,0.0,0.125,0.2,0.1,0.125,0.0,9.666666666666666,1.0,1.0,0.125,0.2,0.2,0.125,0.0,5.666666666666667,1.0,1.0,0.09375,0.3,0.15,0.09375,5.0,2.0,0.0,0.0,0.0625,0.1,0.1,0.0625,4.0,7.0,0.0,0.0,0.15625,0.1,0.15,0.15625,4.0,6.75,0.0,0.0,0.0625,0.1,0.1,0.0625,6.0,8.0,0.0,0.0,0.125,0.1,0.1,0.125,1.0,10.0,0.0,1.0,0.15625,0.1,0.1,0.15625,7.0,5.5,0.0,0.0,0.125,0.1,0.15,0.125,7.0,8.0,0.0,0.0,0.15625,0.2,0.15,0.15625,1.0,6.5,0.0,1.0,0.09375,0.0,0.05,0.09375,12.0,7.5,0.0,0.0,0.03125,0.0,0.05,0.03125,12.0,32.0,0.0,0.0,0.0625,0.2,0.1,0.0625,2.0,6.0,0.0,0.0,0.1875,0.3,0.3,0.1875,0.0,3.6,1.0,1.0,0.09375,0.1,0.1,0.09375,9.0,10.0,0.0,0.0,0.1875,0.1,0.15,0.1875,8.0,4.4,0.0,0.0,0.03125,0.0,0.05,0.03125,19.0,32.0,0.0,0.0,0.0625,0.0,0.0,0.0625,28.0,1.0,0.0,0.0,0.09375,0.1,0.1,0.09375,4.0,11.0,0.0,0.0,0.125,0.3,0.15,0.125,2.0,8.333333333333334,0.0,0.0,0.0625,0.0,0.0,0.0625,26.0,4.0,0.0,0.0,0.09375,0.0,0.05,0.09375,11.0,8.5,0.0,0.0,144.0,3.0,16.0,0.0,1.0,3.0,1.0,32.0,8.0,3.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2025-08-10,0.18181818181818182,0.2,0.2,0.18181818181818182,0.0,5.2,1.0,1.0,0.06060606060606061,0.0,0.0,0.06060606060606061,20.0,1.0,0.0,0.0,0.06060606060606061,0.1,0.1,0.06060606060606061,6.0,4.0,0.0,0.0,0.24242424242424243,0.0,0.15,0.24242424242424243,11.0,2.857142857142857,0.0,0.0,0.09090909090909091,0.0,0.1,0.09090909090909091,11.0,9.0,0.0,0.0,0.09090909090909091,0.1,0.1,0.09090909090909091,0.0,14.5,1.0,1.0,0.15151515151515152,0.2,0.15,0.15151515151515152,3.0,7.0,0.0,0.0,0.12121212121212122,0.0,0.05,0.12121212121212122,17.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.09090909090909091,0.0,0.05,0.09090909090909091,15.0,4.5,0.0,0.0,0.06060606060606061,0.1,0.05,0.06060606060606061,0.0,23.0,1.0,1.0,0.09090909090909091,0.2,0.15,0.09090909090909091,6.0,5.0,0.0,0.0,0.12121212121212122,0.3,0.2,0.12121212121212122,5.0,1.6666666666666667,0.0,0.0,0.09090909090909091,0.2,0.15,0.09090909090909091,2.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,0.12121212121212122,0.1,0.05,0.12121212121212122,2.0,10.0,0.0,0.0,0.15151515151515152,0.0,0.15,0.15151515151515152,13.0,2.25,0.0,0.0,0.09090909090909091,0.0,0.05,0.09090909090909091,19.0,4.5,0.0,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,21.0,5.0,0.0,0.0,0.06060606060606061,0.1,0.1,0.06060606060606061,9.0,2.0,0.0,0.0,0.12121212121212122,0.0,0.1,0.12121212121212122,14.0,6.0,0.0,0.0,0.09090909090909091,0.1,0.05,0.09090909090909091,8.0,7.5,0.0,0.0,0.09090909090909091,0.2,0.15,0.09090909090909091,7.0,5.0,0.0,0.0,0.21212121212121213,0.3,0.25,0.21212121212121213,1.0,4.833333333333333,0.0,1.0,0.15151515151515152,0.3,0.15,0.15151515151515152,1.0,6.5,0.0,1.0,0.09090909090909091,0.0,0.1,0.09090909090909091,12.0,6.5,0.0,0.0,0.12121212121212122,0.2,0.1,0.12121212121212122,1.0,9.666666666666666,0.0,1.0,0.12121212121212122,0.2,0.2,0.12121212121212122,1.0,5.666666666666667,0.0,1.0,0.09090909090909091,0.2,0.15,0.09090909090909091,6.0,2.0,0.0,0.0,0.06060606060606061,0.1,0.1,0.06060606060606061,5.0,7.0,0.0,0.0,0.15151515151515152,0.1,0.15,0.15151515151515152,5.0,6.75,0.0,0.0,0.06060606060606061,0.1,0.1,0.06060606060606061,7.0,8.0,0.0,0.0,0.12121212121212122,0.1,0.1,0.12121212121212122,2.0,10.0,0.0,0.0,0.15151515151515152,0.1,0.1,0.15151515151515152,8.0,5.5,0.0,0.0,0.12121212121212122,0.1,0.15,0.12121212121212122,8.0,8.0,0.0,0.0,0.15151515151515152,0.1,0.15,0.15151515151515152,2.0,6.5,0.0,0.0,0.09090909090909091,0.0,0.05,0.09090909090909091,13.0,7.5,0.0,0.0,0.030303030303030304,0.0,0.05,0.030303030303030304,13.0,33.0,0.0,0.0,0.06060606060606061,0.2,0.1,0.06060606060606061,3.0,6.0,0.0,0.0,0.18181818181818182,0.3,0.3,0.18181818181818182,1.0,3.6,0.0,1.0,0.12121212121212122,0.1,0.15,0.12121212121212122,0.0,10.0,1.0,1.0,0.21212121212121213,0.2,0.15,0.21212121212121213,0.0,5.166666666666667,1.0,1.0,0.030303030303030304,0.0,0.0,0.030303030303030304,20.0,33.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,29.0,1.0,0.0,0.0,0.09090909090909091,0.1,0.1,0.09090909090909091,5.0,11.0,0.0,0.0,0.12121212121212122,0.3,0.15,0.12121212121212122,3.0,8.333333333333334,0.0,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,27.0,4.0,0.0,0.0,0.09090909090909091,0.0,0.05,0.09090909090909091,12.0,8.5,0.0,0.0,101.0,2.0,41.0,3.0,0.0,0.0,2.0,33.0,8.0,6.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-13,0.17647058823529413,0.2,0.2,0.17647058823529413,1.0,5.2,0.0,1.0,0.08823529411764706,0.1,0.05,0.08823529411764706,0.0,11.0,1.0,1.0,0.058823529411764705,0.1,0.1,0.058823529411764705,7.0,4.0,0.0,0.0,0.23529411764705882,0.0,0.1,0.23529411764705882,12.0,2.857142857142857,0.0,0.0,0.08823529411764706,0.0,0.1,0.08823529411764706,12.0,9.0,0.0,0.0,0.08823529411764706,0.1,0.1,0.08823529411764706,1.0,14.5,0.0,1.0,0.14705882352941177,0.2,0.15,0.14705882352941177,4.0,7.0,0.0,0.0,0.11764705882352941,0.0,0.05,0.11764705882352941,18.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.08823529411764706,0.0,0.05,0.08823529411764706,16.0,4.5,0.0,0.0,0.058823529411764705,0.1,0.05,0.058823529411764705,1.0,23.0,0.0,1.0,0.11764705882352941,0.3,0.2,0.11764705882352941,0.0,5.666666666666667,1.0,1.0,0.11764705882352941,0.3,0.2,0.11764705882352941,6.0,1.6666666666666667,0.0,0.0,0.08823529411764706,0.2,0.15,0.08823529411764706,3.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.11764705882352941,0.1,0.05,0.11764705882352941,3.0,10.0,0.0,0.0,0.14705882352941177,0.0,0.15,0.14705882352941177,14.0,2.25,0.0,0.0,0.08823529411764706,0.0,0.0,0.08823529411764706,20.0,4.5,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,22.0,5.0,0.0,0.0,0.08823529411764706,0.1,0.15,0.08823529411764706,0.0,6.0,1.0,1.0,0.11764705882352941,0.0,0.1,0.11764705882352941,15.0,6.0,0.0,0.0,0.08823529411764706,0.1,0.05,0.08823529411764706,9.0,7.5,0.0,0.0,0.08823529411764706,0.1,0.15,0.08823529411764706,8.0,5.0,0.0,0.0,0.20588235294117646,0.2,0.25,0.20588235294117646,2.0,4.833333333333333,0.0,0.0,0.14705882352941177,0.3,0.15,0.14705882352941177,2.0,6.5,0.0,0.0,0.08823529411764706,0.0,0.1,0.08823529411764706,13.0,6.5,0.0,0.0,0.11764705882352941,0.2,0.1,0.11764705882352941,2.0,9.666666666666666,0.0,0.0,0.14705882352941177,0.3,0.25,0.14705882352941177,0.0,4.75,1.0,1.0,0.08823529411764706,0.2,0.15,0.08823529411764706,7.0,2.0,0.0,0.0,0.058823529411764705,0.1,0.1,0.058823529411764705,6.0,7.0,0.0,0.0,0.14705882352941177,0.1,0.15,0.14705882352941177,6.0,6.75,0.0,0.0,0.08823529411764706,0.2,0.15,0.08823529411764706,0.0,8.0,1.0,1.0,0.11764705882352941,0.1,0.1,0.11764705882352941,3.0,10.0,0.0,0.0,0.14705882352941177,0.1,0.1,0.14705882352941177,9.0,5.5,0.0,0.0,0.11764705882352941,0.1,0.1,0.11764705882352941,9.0,8.0,0.0,0.0,0.14705882352941177,0.1,0.15,0.14705882352941177,3.0,6.5,0.0,0.0,0.08823529411764706,0.0,0.05,0.08823529411764706,14.0,7.5,0.0,0.0,0.029411764705882353,0.0,0.05,0.029411764705882353,14.0,34.0,0.0,0.0,0.058823529411764705,0.1,0.1,0.058823529411764705,4.0,6.0,0.0,0.0,0.17647058823529413,0.3,0.25,0.17647058823529413,2.0,3.6,0.0,0.0,0.11764705882352941,0.1,0.15,0.11764705882352941,1.0,10.0,0.0,1.0,0.20588235294117646,0.1,0.15,0.20588235294117646,1.0,5.166666666666667,0.0,1.0,0.029411764705882353,0.0,0.0,0.029411764705882353,21.0,34.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,30.0,1.0,0.0,0.0,0.08823529411764706,0.1,0.05,0.08823529411764706,6.0,11.0,0.0,0.0,0.11764705882352941,0.3,0.15,0.11764705882352941,4.0,8.333333333333334,0.0,0.0,0.058823529411764705,0.0,0.0,0.058823529411764705,28.0,4.0,0.0,0.0,0.08823529411764706,0.0,0.05,0.08823529411764706,13.0,8.5,0.0,0.0,94.0,5.0,30.0,2.0,1.0,2.0,0.0,34.0,8.0,10.0,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
